x,y,z
531.444,-323.1742,-5
531.9264,-322.422,-5
532.4077,-321.6694,-5
532.8879,-320.9163,-5
533.3672,-320.163,-5
533.8455,-319.4092,-5
534.3228,-318.6551,-5
534.799,-317.9007,-5
535.2742,-317.1459,-5
535.7483,-316.3906,-5
536.2212,-315.6349,-5
536.693,-314.8788,-5
537.1635,-314.1221,-5
537.6326,-313.3648,-5
538.1005,-312.607,-5
538.567,-311.8485,-5
539.032,-311.0894,-5
539.4956,-310.3296,-5
539.9576,-309.5691,-5
540.4181,-308.8078,-5
540.8769,-308.0457,-5
541.3341,-307.2828,-5
541.7897,-306.519,-5
542.2434,-305.7544,-5
542.6954,-304.9888,-5
543.1455,-304.2222,-5
543.5937,-303.4547,-5
544.04,-302.6861,-5
544.4843,-301.9164,-5
544.9266,-301.1457,-5
545.3669,-300.3738,-5
545.805,-299.6008,-5
546.241,-298.8265,-5
546.6747,-298.0511,-5
547.1062,-297.2743,-5
547.5354,-296.4963,-5
547.9623,-295.7169,-5
548.3868,-294.9361,-5
548.8088,-294.154,-5
549.2284,-293.3704,-5
549.6454,-292.5853,-5
550.0599,-291.7987,-5
550.4718,-291.0106,-5
550.881,-290.2209,-5
551.2875,-289.4296,-5
551.6912,-288.6367,-5
552.0921,-287.8421,-5
552.4902,-287.0457,-5
552.8854,-286.2477,-5
553.2777,-285.4478,-5
553.667,-284.6461,-5
554.0533,-283.8426,-5
554.4364,-283.0372,-5
554.8164,-282.2299,-5
555.1922,-281.4205,-5
555.5623,-280.6089,-5
555.9251,-279.7948,-5
556.2791,-278.9782,-5
556.6227,-278.1586,-5
556.9545,-277.3361,-5
557.2728,-276.5104,-5
557.5761,-275.6813,-5
557.8629,-274.8486,-5
558.1316,-274.0121,-5
558.3807,-273.1717,-5
558.6087,-272.3271,-5
558.814,-271.4781,-5
558.9951,-270.6246,-5
559.1504,-269.7664,-5
559.2789,-268.9034,-5
559.3814,-268.0359,-5
559.4587,-267.1643,-5
559.512,-266.2891,-5
559.542,-265.4104,-5
559.5498,-264.5289,-5
559.5364,-263.6447,-5
559.5027,-262.7584,-5
559.4497,-261.8703,-5
559.3783,-260.9808,-5
559.2896,-260.0902,-5
559.1845,-259.1989,-5
559.0639,-258.3074,-5
558.9288,-257.416,-5
558.7802,-256.5251,-5
558.6191,-255.635,-5
558.4464,-254.7462,-5
558.263,-253.8591,-5
558.07,-252.9739,-5
557.8684,-252.0912,-5
557.659,-251.2112,-5
557.4428,-250.3344,-5
557.2203,-249.4609,-5
556.9916,-248.5906,-5
556.7567,-247.7235,-5
556.5158,-246.8595,-5
556.2688,-245.9986,-5
556.0159,-245.1407,-5
555.7571,-244.2858,-5
555.4926,-243.4339,-5
555.2223,-242.5848,-5
554.9463,-241.7385,-5
554.6648,-240.895,-5
554.3778,-240.0542,-5
554.0853,-239.216,-5
553.7875,-238.3805,-5
553.4844,-237.5475,-5
553.176,-236.717,-5
552.8626,-235.8889,-5
552.544,-235.0633,-5
552.2205,-234.24,-5
551.892,-233.419,-5
551.5587,-232.6002,-5
551.2206,-231.7836,-5
550.8778,-230.9691,-5
550.5303,-230.1567,-5
550.1783,-229.3464,-5
549.8218,-228.538,-5
549.4609,-227.7315,-5
549.0956,-226.9269,-5
548.7261,-226.1241,-5
548.3523,-225.3231,-5
547.9745,-224.5238,-5
547.5925,-223.7261,-5
547.2066,-222.93,-5
546.8168,-222.1355,-5
546.4231,-221.3425,-5
546.0257,-220.5509,-5
545.6246,-219.7607,-5
545.2198,-218.9719,-5
544.8115,-218.1843,-5
544.3998,-217.398,-5
543.9846,-216.6129,-5
543.5661,-215.8288,-5
543.1443,-215.0459,-5
542.7196,-214.2639,-5
542.2921,-213.4828,-5
541.862,-212.7026,-5
541.4297,-211.923,-5
540.9953,-211.144,-5
540.559,-210.3656,-5
540.1213,-209.5876,-5
539.6821,-208.81,-5
539.2419,-208.0326,-5
538.8009,-207.2554,-5
538.3592,-206.4783,-5
537.9171,-205.7011,-5
537.4749,-204.9239,-5
537.0328,-204.1464,-5
536.5911,-203.3687,-5
536.1499,-202.5905,-5
535.7096,-201.8119,-5
535.2703,-201.0328,-5
534.8323,-200.253,-5
534.3959,-199.4724,-5
533.9612,-198.691,-5
533.5286,-197.9087,-5
533.0982,-197.1254,-5
532.6703,-196.341,-5
532.2452,-195.5554,-5
531.823,-194.7685,-5
531.404,-193.9802,-5
530.9885,-193.1904,-5
530.5767,-192.3991,-5
530.1689,-191.6062,-5
529.7652,-190.8115,-5
529.3659,-190.0149,-5
528.9713,-189.2165,-5
528.5816,-188.416,-5
528.197,-187.6135,-5
527.8177,-186.8087,-5
527.4441,-186.0017,-5
